player_api_id,player_name,birthday,height,weight
33074,Eidur Gudjohnsen,1978-09-15 00:00:00,185.42,196
34008,Emiliano Moretti,1981-06-11 00:00:00,182.88,174
24217,Emre Belozoglu,1980-09-07 00:00:00,170.18,159
193930,Enzo Roco,1992-08-16 00:00:00,187.96,181
12005,Ersen Martin,1979-05-23 00:00:00,195.58,187
80555,Esparza Jokin Arcaya,1988-06-15 00:00:00,177.8,150
21785,Esteban Solari,1980-06-02 00:00:00,187.96,185
38577,Ewerthon,1981-06-10 00:00:00,175.26,148
95509,Federico Fazio,1987-03-17 00:00:00,195.58,201
155050,Federico Fernandez,1989-02-22 00:00:00,190.5,183
42524,Federico Piovaccari,1984-09-01 00:00:00,180.34,170
522203,Federico Ricca,1994-12-01 00:00:00,177.8,159
37604,Fernando Amorebieta,1985-03-29 00:00:00,190.5,185
33848,Fernando Navarro,1982-06-25 00:00:00,175.26,154
45440,Francisco Chica,1985-05-17 00:00:00,175.26,170
103424,Gabriel Torje,1989-11-22 00:00:00,167.64,157
214972,Geoffrey Kondogbia,1993-02-15 00:00:00,187.96,168
37482,Gerard Pique,1987-02-02 00:00:00,193.04,187
80265,Giedrius Arlauskis,1987-12-01 00:00:00,182.88,176
56686,Gonzalo Castro,1984-09-14 00:00:00,175.26,154
115229,Guilherme Santos,1988-02-05 00:00:00,175.26,159
203527,Guillermo Sara,1987-09-30 00:00:00,182.88,181
70812,Hector Moreno,1988-01-17 00:00:00,182.88,176
30994,Hedwiges Maduro,1985-02-13 00:00:00,187.96,185
213470,Ibai Gomez,1989-11-11 00:00:00,177.8,159
42200,Ibrahim Kas,1986-09-20 00:00:00,182.88,174
37408,Igor Gabilondo,1979-02-10 00:00:00,185.42,172
33869,Inaki Munoz,1978-07-02 00:00:00,182.88,174
282676,Inigo Martinez,1991-05-17 00:00:00,180.34,170
179407,Issam El Adoua,1986-12-09 00:00:00,187.96,174
51360,Jackson Martinez,1986-10-03 00:00:00,185.42,187
489240,Jaume,1990-11-05 00:00:00,187.96,168
80492,Javi Moreno Marquez,1986-05-11 00:00:00,177.8,157
43374,Javier Baraja,1980-08-24 00:00:00,177.8,174
38818,Javier Mascherano,1984-06-08 00:00:00,175.26,161
169196,Javier Matilla,1988-01-01 00:00:00,175.26,159
477595,Javier Noblejas,1993-03-18 00:00:00,187.96,170
173389,Javier Ros,1990-02-16 00:00:00,175.26,152
33991,Jesus Navas,1985-11-21 00:00:00,170.18,132
173885,Joan Oriol,1986-11-05 00:00:00,175.26,152
361757,Joao Cancelo,1994-05-27 00:00:00,182.88,159
474673,Johan Mojica,1992-08-21 00:00:00,185.42,161
191136,Jon Aurtenetxe,1992-01-03 00:00:00,182.88,174
636565,Jon Bautista,1995-07-03 00:00:00,177.8,159
183347,Jon Echaide,1988-01-05 00:00:00,177.8,172
710807,Jonatan Montiel,1998-09-03 00:00:00,172.72,148
37871,Jonathan Soriano,1985-09-24 00:00:00,177.8,154
114680,Jonathan Urretaviscaya,1990-03-19 00:00:00,175.26,152
213729,Jonathan Viera,1989-10-01 00:00:00,170.18,141
41568,Jonathan Vila,1986-03-06 00:00:00,185.42,172
193223,Jordi Amat,1992-03-21 00:00:00,185.42,183
213482,Jorge Pulido,1991-04-08 00:00:00,185.42,172
38821,Jose Antonio Reyes,1983-09-01 00:00:00,175.26,159
33849,Jose Carlos Nunes,1977-03-07 00:00:00,185.42,179
165607,Jose Carlos,1987-07-17 00:00:00,177.8,150
477472,Jose Luis Morales,1987-07-23 00:00:00,180.34,154
37484,Juanfran Garcia,1976-07-15 00:00:00,182.88,172
37419,Juanito,1980-02-17 00:00:00,187.96,176
191873,Juanmi,1993-05-20 00:00:00,170.18,139
573463,"Juanpi,20",1994-01-24 00:00:00,170.18,143
33990,Julien Escude,1979-08-17 00:00:00,182.88,174
38822,Julio Baptista,1981-10-01 00:00:00,185.42,190
26166,Karim Benzema,1987-12-19 00:00:00,187.96,174
215405,Kevin Garcia,1989-09-08 00:00:00,175.26,165
175311,Kiko,1991-02-02 00:00:00,175.26,134
164210,Lassad Nouioui,1986-03-08 00:00:00,187.96,172
202210,Leandro Damiao,1989-07-22 00:00:00,187.96,203
182456,Lisandro Lopez,1989-09-01 00:00:00,187.96,176
294003,Luciano Dario Vietto,1993-12-05 00:00:00,172.72,154
97334,Luis Moran,1987-07-26 00:00:00,172.72,148
37259,Mahamadou Diarra,1981-05-18 00:00:00,182.88,181
280920,Manu Lanzarote,1984-01-20 00:00:00,177.8,152
97319,Manuel Arana,1984-12-03 00:00:00,175.26,161
102614,Manuel Castro Pavon,1984-02-27 00:00:00,187.96,165
478391,Marco Sangalli,1992-02-07 00:00:00,177.8,146
75306,Marcos Tebar,1986-02-07 00:00:00,185.42,170
75447,Mario Mandzukic,1986-05-21 00:00:00,190.5,187
37631,Mario Suarez,1987-02-24 00:00:00,187.96,176
113672,Mateo Pablo Musacchio,1990-08-26 00:00:00,182.88,165
18376,Matias Fritzler,1986-08-23 00:00:00,177.8,161
282060,Matos,1993-02-27 00:00:00,180.34,157
346379,Mauricio Cuero,1993-01-28 00:00:00,175.26,170
40428,McDonald Mariga,1987-04-04 00:00:00,187.96,190
32999,Mehdi Lacen,1984-03-15 00:00:00,175.26,159
39782,Mehmet Topal,1986-03-03 00:00:00,187.96,181
37667,Melli,1984-06-06 00:00:00,182.88,172
36378,Mesut Oezil,1988-10-15 00:00:00,182.88,168
39215,Michael Krohn-Dehli,1983-06-06 00:00:00,170.18,150
200630,Michael Pereira,1987-12-08 00:00:00,180.34,163
118528,Michu,1986-03-21 00:00:00,185.42,176
150080,Miguel Lopes,1986-12-19 00:00:00,182.88,183
20645,Mike Havenaar,1987-05-20 00:00:00,193.04,179
182224,Mikel San Jose,1989-05-30 00:00:00,185.42,170
39580,Mohamed Sarr,1983-12-23 00:00:00,185.42,185
46621,Nabil El Zhar,1986-08-27 00:00:00,175.26,146
213499,Nacho Fernandez,1990-01-18 00:00:00,177.8,165
32865,Nacho Novo,1979-03-26 00:00:00,175.26,154
317569,Nono,1993-03-30 00:00:00,177.8,159
72542,Oier,1986-05-25 00:00:00,177.8,159
37653,Oriol Riera,1986-07-03 00:00:00,182.88,172
33885,Oriol,1981-05-23 00:00:00,182.88,154
80500,Oscar Diaz,1984-04-24 00:00:00,182.88,168
37350,Pablo Caceres,1985-04-22 00:00:00,177.8,165
151075,Pablo Cendros,1987-04-01 00:00:00,175.26,161
30287,Pablo Orbaiz,1979-02-06 00:00:00,177.8,165
40165,Pablo Osvaldo,1986-01-12 00:00:00,182.88,179
164852,Pablo Pintos,1987-07-01 00:00:00,182.88,159
31103,Paulo da Silva,1980-02-01 00:00:00,180.34,168
291635,Pedro Bigas,1990-05-15 00:00:00,180.34,172
50473,Pedro Morales,1985-05-25 00:00:00,180.34,170
535600,Petros,1989-05-29 00:00:00,180.34,172
39106,Piotr Trochowski,1984-03-22 00:00:00,170.18,159
211118,Rafael Martins,1989-03-17 00:00:00,177.8,161
30840,Rafael van der Vaart,1983-02-11 00:00:00,175.26,163
34382,Roberto Abbondanzieri,1972-08-19 00:00:00,185.42,194
314947,Roberto Correa,1992-09-29 00:00:00,182.88,168
74736,Roberto Fernandez,1979-01-25 00:00:00,180.34,174
104382,Roberto Rosales,1988-11-20 00:00:00,175.26,154
37623,Roberto,1986-02-10 00:00:00,193.04,190
181548,Roderick Miranda,1991-03-30 00:00:00,193.04,198
37452,Rodolfo Bodipo Diaz,1977-10-25 00:00:00,182.88,174
77773,Sammir,1987-04-23 00:00:00,177.8,170
543312,Samu,1994-04-15 00:00:00,172.72,154
477615,Sandro Ramirez,1995-07-09 00:00:00,175.26,157
33641,Santiago Ezquerro,1976-12-14 00:00:00,180.34,154
38746,Sebastian Eguren,1981-01-08 00:00:00,185.42,185
33847,Sergio Ballesteros,1975-09-04 00:00:00,187.96,205
38561,Sergio Boris,1980-05-26 00:00:00,185.42,168
209950,Sergio Escudero,1989-09-02 00:00:00,175.26,159
74771,Sergio Mantecon,1980-06-08 00:00:00,175.26,157
39834,Sergio Pinto,1980-10-16 00:00:00,175.26,159
28439,Sergio Sanchez,1986-04-03 00:00:00,185.42,168
75608,Serrabasa Gerard,1978-09-08 00:00:00,182.88,168
184999,Shkodran Mustafi,1992-04-17 00:00:00,182.88,181
254702,Thievy Bifouma,1992-05-13 00:00:00,180.34,163
30689,Tomas Ujfalusi,1978-03-24 00:00:00,185.42,168
33854,Tuni,1982-06-14 00:00:00,180.34,159
38008,Txomin Nagore,1974-08-26 00:00:00,182.88,174
38469,Verza,1986-09-29 00:00:00,180.34,172
183101,Victor Laguardia,1989-11-05 00:00:00,185.42,165
183346,Victor Perez,1988-01-01 00:00:00,175.26,157
369800,Victor Romero Rodriguez,1989-07-23 00:00:00,170.18,154
182921,Victor Ruiz,1989-01-25 00:00:00,185.42,172
179083,Willian Jose,1991-11-23 00:00:00,185.42,196
179795,Yacine Brahimi,1990-02-08 00:00:00,175.26,146
